Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
Read and write data in Azure Databricks,https://docs.microsoft.com/en-us/learn/modules/read-write-data-azure-databricks/,9,"3,480","31,317",50.98%,"2,975",756,809,1,442.1094444,15.30673206,60,4.444444444,36,,,azure-databricks,data-engineer,intermediate
Read Text in Images and Documents with the Computer Vision Service,https://docs.microsoft.com/en-us/learn/modules/read-text-images-documents-with-computer-vision-service/,7,"1,283","9,108",52.78%,"1,156",304,326,,96.90861111,9.099400104,36,4.529411765,17,,,azure;azure-cognitive-services;azure-form-recognizer,ai-engineer;developer,intermediate
Read text with the Computer Vision service,https://docs.microsoft.com/en-us/learn/modules/read-text-computer-vision/,5,"6,770","42,943",71.73%,"6,094","2,185","2,404",12,550.1511111,9.774671799,24,4.755905512,127,69,65,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,beginner
Reaprendendo a Aprender - Aprendizagem Baseada em Projeto - Sessão 1,https://docs.microsoft.com/en-us/learn/modules/sessao-1-reaprendendo-a-aprender/,18,26,198,57.14%,14,4,4,,1.574166667,7.265384615,107,5,2,,,office-teams,k-12-educator;school-leader,intermediate
Reaprendendo a Aprender – Ensino Híbrido - Sessão 3,https://docs.microsoft.com/en-us/learn/modules/sessao-3-reaprendendo-a-aprender/,22,7,104,100.00%,5,2,2,,1.258055556,25.16111111,133,,,,,office-teams,k-12-educator;school-leader,intermediate
"Reaprendendo a Aprender - Gameficação, Aprendizagem Baseada em Jogos e Introdução ao Pensamento Computacional - Sessão 2",https://docs.microsoft.com/en-us/learn/modules/sessao-2-reaprendendo-a-aprender/,15,16,98,66.67%,8,2,2,,1.516388889,12.99761905,102,4,1,,,office-teams,k-12-educator;school-leader,intermediate
Reaprendendo a Aprender – O Novo Ensino Médio - Sessão 4,https://docs.microsoft.com/en-us/learn/modules/sessao-4-reaprendendo-a-aprender/,22,14,160,100.00%,4,2,2,,1.518333333,13.01428571,135,5,2,,,office-teams,k-12-educator;school-leader,intermediate
Receive and invoice items in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/receive-invoice-dynamics-d365-business-central/,7,859,"5,222",43.38%,650,141,136,,109.7966667,15.35617716,38,4.8,5,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate
Receive and put away inventory items in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/receive-put-away-items/,8,192,"1,086",29.23%,130,19,20,,28.5975,17.8734375,61,,,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Receive orders in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/receive-orders/,6,154,730,49.02%,102,25,23,,7.035277778,5.482034632,39,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Recognize and synthesize speech,https://docs.microsoft.com/en-us/learn/modules/recognize-synthesize-speech/,5,"6,610","41,772",72.98%,"5,986","2,188","2,431",9,532.4269444,9.68342427,29,4.792,125,112,98,azure;azure-cognitive-services;azure-sdks,ai-engineer;developer;solution-architect;student,intermediate
Recognize text with AI Builder,https://docs.microsoft.com/en-us/learn/modules/get-started-with-ai-builder-text-recognition/,6,"1,027","5,812",55.81%,794,221,226,,104.1861111,12.2093099,55,3.666666667,9,,,ai-builder;power-platform;power-automate,business-user;maker,beginner
Record fixed asset opening transactions in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/record-fixed-assets-opening-transactions/,4,122,404,43.59%,78,17,16,,6.091666667,5.991803279,29,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Reduce potential attack areas with Microsoft Defender for Endpoint,https://docs.microsoft.com/en-us/learn/modules/m365-reduce-potential-attack-areas/,5,958,"5,536",78.55%,802,315,347,1,101.1541667,12.67066806,13,4.5625,16,,,m365;m365-security-center;mdatp,security-operations-analyst;security-engineer,beginner
Reduce risk and simplify the discovery and audit process,https://docs.microsoft.com/en-us/learn/modules/reduce-risk-simplify-discovery-audit-process/,10,"4,054","40,759",73.33%,"3,593","1,317","1,449",,602.7330556,17.90296205,37,4.863157895,95,,,m365;office-365,business-owner;business-user,beginner
Refactor Node.js and Express APIs to serverless APIs with Azure Functions,https://docs.microsoft.com/en-us/learn/modules/shift-nodejs-express-apis-serverless/,10,712,"4,030",4.46%,405,9,5,,79.37277778,13.41511737,41,,,,,azure;azure-functions,developer,beginner
Refine and test machine learning models,https://docs.microsoft.com/en-us/learn/modules/test-machine-learning-models/,9,979,"7,158",61.64%,732,225,241,,231.4013889,28.45099044,52,4.823529412,17,240,202,azure,ai-engineer;data-scientist;student,beginner
Register and manage devices with Connected Customer Service for Dynamics 365 and Azure IoT,https://docs.microsoft.com/en-us/learn/modules/connected-customer-service-devices/,6,30,134,75.00%,16,6,6,,0.409166667,1.636666667,59,,,,,dynamics-365;dynamics-customer-service,functional-consultant;business-user,intermediate
Register and manage devices with Connected Field Service for Dynamics 365 and Azure IoT,https://docs.microsoft.com/en-us/learn/modules/register-and-manage-customer-devices-with-connected-field-service/,8,130,392,19.23%,52,5,6,,3.568611111,3.294102564,86,,,,,dynamics-365;dynamics-field-service;azure;azure-iot-central,business-user;functional-consultant,intermediate
Register and report consumption in Asset Management for Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/register-report-consumption-asset-management/,6,124,548,61.90%,84,26,25,,5.701388889,5.517473118,42,5,2,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Register maintenance costs in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/register-maintenance-costs/,7,94,388,58.33%,48,14,14,,3.539444444,4.518439716,31,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Registration and booking process in Microsoft Vaccination Management,https://docs.microsoft.com/en-us/learn/modules/registration-booking-process/,10,64,282,71.43%,28,10,10,,0.358888889,0.672916667,41,5,1,,,industry-solutions,administrator,beginner
Remediate risks with Microsoft Defender for Office 365,https://docs.microsoft.com/en-us/learn/modules/m365-threat-remediate/,5,"3,177","17,657",73.85%,"2,819","1,039","1,109",3,383.7122222,14.53455387,49,4.913043478,69,,,m365;office-365;m365-threat-protection,administrator,intermediate
Remediate security alerts using Azure Defender,https://docs.microsoft.com/en-us/learn/modules/remediate-azure-defender-security-alerts/,8,614,"4,680",74.00%,500,185,194,,106.8602778,20.88474484,52,5,4,,,azure;azure-security-center,security-operations-analyst,intermediate
Remotely monitor and control devices with Azure IoT Hub,https://docs.microsoft.com/en-us/learn/modules/remotely-monitor-devices-with-azure-iot-hub/,9,"1,131","8,722",43.84%,704,153,161,,246.8997222,26.4063874,56,4.076923077,13,173,117,azure-iot;azure-iot-hub,developer,beginner
Remotely monitor and service equipment with Connected Field Service for Dynamics 365 and Azure IoT,https://docs.microsoft.com/en-us/learn/modules/remotely-monitor-and-service-customer-equipment/,8,94,392,31.82%,44,7,8,,5.847222222,7.464539007,70,,,,,dynamics-365;dynamics-field-service;azure;azure-iot-central,business-user;functional-consultant,intermediate
Render a model with Azure Remote Rendering,https://docs.microsoft.com/en-us/learn/modules/render-model-azure-remote-rendering-unity/,7,192,744,22.22%,90,10,7,,10.91472222,6.821701389,48,5,1,7,6,azure;azure-remote-rendering;windows-mixed-reality;hololens,developer,beginner
Replicate and migrate virtual machine servers with Azure Migrate,https://docs.microsoft.com/en-us/learn/modules/m365-azure-migrate-replicate-virtual-servers/,5,251,"1,290",64.29%,197,63,64,,10.61916667,5.0972,28,5,4,,,m365;azure;azure-virtual-machines;azure-migrate,administrator,intermediate
Request and follow up with product changes in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/request-changes-products-engineering-change-management-supply-chain-management/,6,88,284,54.55%,44,12,11,,2.236388889,3.049621212,37,5,1,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Resolve security threats with Azure Security Center,https://docs.microsoft.com/en-us/learn/modules/resolve-threats-with-azure-security-center/,7,"4,252","29,287",76.04%,"3,143","1,193","1,297",4,433.1383333,12.26441718,44,4.84,75,361,327,azure;azure-security-center,security-engineer,intermediate
Resolve Windows 10 upgrade errors,https://docs.microsoft.com/en-us/learn/modules/resolve-windows-10-upgrade-errors/,10,209,"1,296",65.08%,127,41,46,1,14.68166667,8.470192308,37,5,2,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
Respond to data loss prevention alerts using Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/respond-to-data-loss-prevention-alerts-microsoft-365/,6,"1,101","7,034",79.13%,922,364,401,1,98.77666667,10.8149635,28,4.8125,16,,,m365;m365-information-protection,security-operations-analyst,intermediate
Responding to Data Subject Requests (DSRs),https://docs.microsoft.com/en-us/learn/modules/azure-data-subject-requests/,9,343,"2,948",73.47%,294,108,131,,40.44972222,14.19288499,49,4.4,5,,,azure;azure-active-directory;m365-information-protection,administrator;devops-engineer;solution-architect;security-engineer,beginner
Review additional marketing apps,https://docs.microsoft.com/en-us/learn/modules/review-additional-marketing-apps/,7,"2,167","16,444",72.11%,"1,908",685,690,1,369.0261111,20.52045103,31,4.695652174,46,,,dynamics-cust-insights;dynamics-marketing,business-owner;business-user;functional-consultant;student,beginner
Review additional sales apps,https://docs.microsoft.com/en-us/learn/modules/review-additional-sales-apps/,6,"1,957","13,104",69.41%,"1,705",590,617,1,314.0413889,19.30582309,33,4.744680851,47,,,dynamics-sales;dynamics-sales-insights,business-owner;business-user;functional-consultant;student,beginner
"Review domain authentication, email best practices, and GDPR in Dynamics 365 Marketing",https://docs.microsoft.com/en-us/learn/modules/review-authentication-dynamics-365-marketing/,6,430,"2,140",47.59%,334,79,81,,35.23055556,9.877725857,33,5,4,,,dynamics-365;dynamics-marketing,administrator;functional-consultant;business-user,intermediate
Review other customer service apps,https://docs.microsoft.com/en-us/learn/modules/review-other-customer-service-apps/,9,"1,580","14,660",67.66%,"1,416",477,495,,364.0413889,27.75410843,51,4.76,25,,,dynamics-cust-svc-insights;dynamics-customer-service,business-owner;business-user;functional-consultant;student,beginner
Review the asset management capabilities of Dynamics 365 Field Service,https://docs.microsoft.com/en-us/learn/modules/review-asset-management-capabilities-of-dynamics-365-field-service/,6,"1,068","7,188",73.14%,970,354,371,,93.565,10.5326454,22,4.642857143,14,,,dynamics-field-service,business-owner;business-user;functional-consultant;student,beginner
Review the marketing calendar in Dynamics 365 Marketing,https://docs.microsoft.com/en-us/learn/modules/marketing-calendar/,6,254,"1,348",56.47%,170,48,49,,15.47722222,7.312073491,23,5,1,,,dynamics-365;dynamics-marketing,functional-consultant;business-user,intermediate
Review the resource utilization capabilities of Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/review-resource-utilization-capabilities-of-dynamics-365-project-operations/,8,"1,344","11,840",75.51%,"1,180",444,451,,150.1222222,13.44378109,23,4.826086957,23,,,dynamics-365;dynamics-project-operations,business-owner;business-user;functional-consultant;student,beginner
Review the security model for your Dynamics 365 solutions,https://docs.microsoft.com/en-us/learn/modules/fast-track-security/,4,377,"1,516",63.91%,267,85,90,,40.77527778,13.01338652,88,5,5,,,dynamics-365;dynamics-sales;dynamics-marketing;dynamics-customer-service;dynamics-field-service;dynamics-finance;dynamics-scm;dynamics-finance-operations;dynamics-project-operations;dynamics-commerce;dynamics-human-resources,solution-architect;functional-consultant,advanced
Roll out Teams using Microsoft Advisor for Teams,https://docs.microsoft.com/en-us/learn/modules/m365-teams-rollout-using-advisor/,7,202,696,21.28%,94,10,11,,11.30472222,6.715676568,17,5,1,,,office-teams,administrator,beginner
Route and process data automatically using Logic Apps,https://docs.microsoft.com/en-us/learn/modules/route-and-process-data-logic-apps/,9,"2,515","20,349",50.21%,"1,957",489,533,,630.305,30.2063099,56,4.043478261,23,513,398,azure;azure-portal;azure-logic-apps,developer,beginner
Route system feedback to development teams,https://docs.microsoft.com/en-us/learn/modules/route-system-feedback/,5,984,"4,940",75.62%,732,276,295,,108.9769444,13.31693822,22,4.826086957,23,,,azure-devops,devops-engineer;administrator;developer;solution-architect,intermediate
Routing and work distribution in Omnichannel for Dynamics 365 Customer Service,https://docs.microsoft.com/en-us/learn/modules/work-distribution-omnichannel/,7,508,"3,568",44.62%,390,87,86,1,93.14861111,22.00360892,76,5,3,,,dynamics-365;dynamics-customer-service,business-user;functional-consultant,intermediate
Run a Power Automate Desktop flow in unattended mode,https://docs.microsoft.com/en-us/learn/modules/flow-unattended-mode/,7,"2,163","10,686",36.80%,"1,389",255,253,,126.4338889,7.030614767,10,4.833333333,12,,,power-platform;power-automate,business-user;maker,intermediate
Run algorithms on quantum hardware by using Azure Quantum,https://docs.microsoft.com/en-us/learn/modules/run-algorithms-quantum-hardware-azure-quantum/,8,206,"1,010",48.28%,116,28,28,,15.48611111,9.021035599,25,4.5,2,,,azure-quantum,developer,beginner
Run an IoT Edge device in a restricted network and offline,https://docs.microsoft.com/en-us/learn/modules/run-iot-edge-device-restricted-network-offline/,9,163,926,39.47%,77,15,15,1,18.39111111,13.62304527,125,5,1,,,azure-iot-edge,developer;administrator,advanced
Run clustered applications on Azure with shared disks,https://docs.microsoft.com/en-us/learn/modules/run-clustered-applications-azure-shared-disks/,7,100,292,16.00%,50,4,5,,4.367777778,5.241333333,56,5,1,2,2,azure;azure-storage-accounts,administrator;developer;devops-engineer;data-engineer;security-engineer,intermediate
Run Cognitive Services on IoT Edge,https://docs.microsoft.com/en-us/learn/modules/run-cognitive-services-iot-edge/,9,815,"8,178",88.49%,731,323,366,2,34.89611111,5.157060755,64,4.411764706,17,,,azure-iot-hub,ai-edge-engineer,intermediate
Run container images in Azure Container Instances,https://docs.microsoft.com/en-us/learn/modules/create-run-container-images-azure-container-instances/,8,223,"1,452",58.02%,163,47,55,1,25.94444444,14.02402402,31,4.75,4,,,azure;azure-container-instances,developer,intermediate
Run containers on Windows Server,https://docs.microsoft.com/en-us/learn/modules/run-containers-windows-server/,9,655,"3,690",37.50%,401,75,65,1,71.69388889,13.154842,48,4.857142857,7,,,windows-server,administrator;solution-architect,intermediate
Run Docker containers with Azure Container Instances,https://docs.microsoft.com/en-us/learn/modules/run-docker-with-azure-container-instances/,7,"6,379","30,497",57.90%,"4,063","1,173","1,242",8,492.86,9.284646782,48,4.783333333,60,,,azure;azure-container-instances;azure-cosmos-db,administrator;solution-architect,intermediate
Run functional tests in Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/run-functional-tests-azure-pipelines/,8,"1,857","10,992",47.19%,"1,289",302,320,1,313.4263889,20.37441315,63,4.814814815,27,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Run nonfunctional tests in Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/run-non-functional-tests-azure-pipelines/,7,"1,118","6,832",70.72%,810,285,304,,149.6313889,16.14727218,49,4.80952381,21,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Run parallel tasks in Azure Batch with the Azure CLI,https://docs.microsoft.com/en-us/learn/modules/run-parallel-tasks-in-azure-batch-with-the-azure-cli/,9,"1,616","14,316",76.36%,"1,364",520,567,,191.7011111,14.25287071,45,4.863636364,22,,,azure;azure-batch,developer,beginner
Run Petabyte level OSS NoSQL databases with HDInsight HBase,https://docs.microsoft.com/en-us/learn/modules/run-petabyte-level-oss-nosql-databases-hdinsight-hbase/,10,118,538,41.18%,68,14,16,,8.808055556,8.957344633,30,,,,,azure-hdinsight,data-engineer;data-scientist,beginner
Run quality tests in your build pipeline by using Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/run-quality-tests-build-pipeline/,9,"5,964","26,228",28.93%,"3,221",462,493,2,812.1458333,16.40698653,82,4.846153846,39,,,azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Run SQL Server 2019 on Linux containers,https://docs.microsoft.com/en-us/learn/modules/run-sql-server-2017-linux-containers/,8,444,"1,398",20.14%,279,28,29,2,32.22416667,8.748642534,44,,,14,11,sql-server,administrator,beginner
Run WinAutomation processes,https://docs.microsoft.com/en-us/learn/modules/run-winautomation-processes/,7,178,"1,188",66.15%,130,43,47,,9.375277778,6.320411985,35,4.5,8,,,power-platform;power-automate,administrator;maker;business-user;developer;functional-consultant,beginner
Safeguard public sector data with Azure,https://docs.microsoft.com/en-us/learn/modules/safeguard-data-sector/,10,98,454,59.09%,44,13,15,,8.414722222,10.3037415,42,,,,,azure;azure-active-directory;azure-key-vault;azure-security-center;azure-monitor;azure-policy;azure-firewall;azure-network-watcher;azure-ddos-protection;azure-sentinel;azure-advisor;azure-blueprints,business-user,beginner
Safeguard your environment with Microsoft Defender for Identity,https://docs.microsoft.com/en-us/learn/modules/m365-threat-safeguard/,5,"2,734","16,268",74.69%,"2,393",891,966,4,354.2075,15.61531962,68,4.906976744,43,,,m365;azure;m365-threat-protection,administrator,intermediate
"SAP HANA on Azure Compute, Network, and Storage",https://docs.microsoft.com/en-us/learn/modules/sap-hana-azure-compute-network-storage/,11,510,"3,666",51.55%,325,83,87,1,83.94361111,19.90757576,52,4.666666667,3,,,azure,administrator,advanced
Save money with Azure Reserved Instances,https://docs.microsoft.com/en-us/learn/modules/save-money-with-azure-reserved-instances/,9,828,"5,710",70.45%,584,205,220,,45.63111111,6.629217111,34,4.6,15,,,azure;azure-cost-management,administrator;developer,beginner
Scale an App Service web app to efficiently meet demand with App Service scale up and scale out,https://docs.microsoft.com/en-us/learn/modules/app-service-scale-up-scale-out/,6,"5,200","30,886",74.78%,"4,109","1,530","1,655",4,551.2038889,12.75442859,46,4.68115942,69,,,azure;dotnet;aspnet-core;dotnet-core,developer;solution-architect;administrator,beginner
Scale apps in Azure App Service,https://docs.microsoft.com/en-us/learn/modules/scale-apps-app-service/,7,252,"1,572",78.02%,182,71,79,,30.53111111,14.65493333,21,4.5,2,,,azure;azure-app-service,developer,intermediate
Scale container applications in Azure Kubernetes Services (AKS) using KEDA,https://docs.microsoft.com/en-us/learn/modules/aks-app-scale-keda/,8,337,"1,942",20.93%,172,18,11,,40.05194444,14.30426587,41,,,,,azure;azure-kubernetes-service;azure-container-registry,devops-engineer;developer,beginner
Scale multiple Azure SQL Databases with SQL elastic pools,https://docs.microsoft.com/en-us/learn/modules/scale-sql-databases-elastic-pools/,7,"1,778","11,968",68.84%,"1,388",475,518,,231.6125,15.70254237,39,4.714285714,14,365,334,azure;azure-portal;azure-sql-database,developer;solution-architect,beginner
Scale your cloud resources with elasticity,https://docs.microsoft.com/en-us/learn/modules/cmu-cloud-elasticity/,7,"1,113","7,398",74.35%,855,316,350,,262.7102778,28.50382761,46,4.75,20,,,azure,administrator;student,beginner
"Schedule crews, facilities, and resource pooling in Dynamics 365 Field Service",https://docs.microsoft.com/en-us/learn/modules/schedule-resource-pools-crew-and-facilities-urs-dynamics-field-service/,8,198,"1,048",48.39%,124,30,28,,31.9425,19.35909091,65,5,1,,,dynamics-365;dynamics-field-service,functional-consultant,intermediate
Schedule services with Customer Service scheduling,https://docs.microsoft.com/en-us/learn/modules/schedule-customer-service-scheduling/,6,76,526,41.94%,62,13,14,,11.415,18.02368421,50,,,,,dynamics-365;dynamics-customer-service,functional-consultant;business-user,intermediate
Schedule tasks using SQL Server Agent,https://docs.microsoft.com/en-us/learn/modules/schedule-tasks-using-sql-server-agent/,8,"12,621","23,447",1.87%,"12,486",116,117,,145.3444444,1.38687447,56,4.727272727,11,,,azure;azure-sql-database;sql-server,data-analyst;data-engineer;database-administrator,intermediate
Schedule work orders in Asset Management for Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/schedule-work-orders-asset-management/,7,180,"1,094",41.18%,136,28,27,,14.50166667,9.667777778,51,5,2,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Scope report design requirements,https://docs.microsoft.com/en-us/learn/modules/power-bi-effective-requirements/,8,"2,936","16,756",23.42%,"2,674",311,270,5,289.6897222,11.88877109,34,4.888888889,27,,,power-platform;power-bi,business-user;business-analyst,intermediate
Scripting in Power Automate for desktop,https://docs.microsoft.com/en-us/learn/modules/pad-scripting/,6,"1,962","6,542",18.34%,"1,063",97,98,,106.9955556,6.564144513,33,5,3,,,power-platform;power-automate,developer;functional-consultant,advanced
Scripting in WinAutomation,https://docs.microsoft.com/en-us/learn/modules/scripting/,6,212,754,45.61%,114,26,27,,7.099444444,4.018553459,33,,,,,power-automate;power-platform,maker;functional-consultant;developer,advanced
Search and organize repository history by using GitHub,https://docs.microsoft.com/en-us/learn/modules/search-organize-repository-history-github/,5,"1,911","10,420",85.41%,"1,626",691,775,2,111.76,7.051104101,38,4.774193548,31,,,github;azure,devops-engineer;administrator;developer;solution-architect,beginner
Search for content in the Microsoft 365 compliance center,https://docs.microsoft.com/en-us/learn/modules/search-for-content-security-compliance-center/,9,246,"1,340",50.00%,176,44,46,,27.34361111,13.33834688,42,5,2,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
"Search, filter, sort and select data in Business Central",https://docs.microsoft.com/en-us/learn/modules/search-filter-sort-data-dynamics-365-business-central/,7,646,"3,466",46.46%,453,105,92,,43.44194444,8.094772257,40,5,3,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,beginner
Secure a data warehouse in Azure Synapse Analytics,https://docs.microsoft.com/en-us/learn/modules/secure-data-warehouse-azure-synapse-analytics/,10,"1,708","15,864",65.92%,"1,446",474,522,,421.5555556,29.75686275,55,4.695652174,23,,,azure-synapse-analytics,data-engineer,intermediate
Secure access to your applications by using Azure identity services (AZ-900),https://docs.microsoft.com/en-us/learn/modules/secure-access-azure-identity-services/,6,"47,258","326,019",71.36%,"45,562","16,186","15,832",67,7939.859167,20.24527432,17,4.78563886,947,,,azure;azure-active-directory,administrator;developer;business-owner;business-user;student;technology-manager,beginner
Secure an ASP.NET Core web app with the Identity framework,https://docs.microsoft.com/en-us/learn/modules/secure-aspnet-core-identity/,8,"5,376","29,982",45.76%,"3,539",805,891,2,492.5263889,11.03494523,68,4.811320755,53,668,522,dotnet;aspnet-core;dotnet-core;ef-core;azure,developer;security-engineer,intermediate
Secure an Azure Virtual Desktop deployment,https://docs.microsoft.com/en-us/learn/modules/m365-wvd-security/,9,"1,273","10,156",57.53%,"1,024",294,320,,254.4813889,24.04548556,56,4.941176471,17,,,m365;azure;azure-virtual-desktop,administrator;security-engineer;solution-architect;technology-manager,beginner
Secure and isolate access to Azure resources by using network security groups and service endpoints,https://docs.microsoft.com/en-us/learn/modules/secure-and-isolate-with-nsg-and-service-endpoints/,6,"9,641","64,835",67.09%,"8,090","2,720","2,860",6,1772.218056,22.13888889,43,4.715151515,165,"1,460","1,179",azure;azure-virtual-network,solution-architect;administrator;security-engineer,beginner
Secure Azure Active Directory users with Multi-Factor Authentication,https://docs.microsoft.com/en-us/learn/modules/secure-aad-users-with-mfa/,6,"5,488","34,192",73.76%,"4,594","1,695","1,821",10,548.8238889,12.02682006,38,4.85106383,94,,,azure;azure-portal;azure-active-directory,security-engineer;administrator,beginner
Secure Azure solutions with Azure Active Directory,https://docs.microsoft.com/en-us/learn/modules/azure-active-directory/,12,"5,368","44,055",29.64%,"5,137",754,775,8,1260.340833,28.33287748,36,4.80952381,63,,,azure;azure-active-directory;azure-active-directory-b2c;azure-active-directory-domain,security-engineer,intermediate
Secure Cognitive Services,https://docs.microsoft.com/en-us/learn/modules/secure-cognitive-services/,6,"1,587","10,870",71.80%,"1,383",494,538,,193.0705556,14.6635865,42,4.590909091,22,,,azure-active-directory;azure-cognitive-services,administrator;ai-engineer;developer;security-engineer;solution-architect;student,advanced
Secure custom APIs with Microsoft Identity,https://docs.microsoft.com/en-us/learn/modules/identity-secure-custom-api/,8,879,"5,570",41.50%,615,127,134,,140.1266667,19.19543379,83,5,8,,,m365;azure-active-directory,developer,intermediate
Secure data and manage users in Azure Synapse serverless SQL pools,https://docs.microsoft.com/en-us/learn/modules/secure-data-manage-users-azure-synapse-serverless-sql-pools/,6,619,"3,430",64.17%,483,154,161,,43.59666667,8.492857143,18,5,2,,,azure-synapse-analytics,data-engineer,intermediate
Secure Hyper-V workloads,https://docs.microsoft.com/en-us/learn/modules/secure-hyper-v-workloads/,10,412,"2,608",63.79%,234,74,69,,54.94305556,16.08089431,55,4.8,5,,,windows-server,administrator;security-engineer;solution-architect,intermediate
Secure Microsoft Teams voice functionality,https://docs.microsoft.com/en-us/learn/modules/m365-teams-secure-teams-voice-functionality/,7,357,"2,306",84.89%,279,118,126,,21.46055556,7.233895131,34,4,3,,,office-teams,administrator,intermediate
Secure network connectivity on Azure (AZ-900),https://docs.microsoft.com/en-us/learn/modules/secure-network-connectivity-azure/,9,"47,568","447,739",68.72%,"42,607","14,555","15,703",59,10433.81361,26.47840023,34,4.746197719,"1,052","6,800","6,321",azure,administrator;developer;business-owner;business-user;student;technology-manager,beginner
Secure Windows 10 endpoints,https://docs.microsoft.com/en-us/learn/modules/m365-security-management-endpoints/,4,661,"2,520",59.51%,411,122,124,,38.02416667,6.913484848,12,4.692307692,13,,,m365;windows,administrator,intermediate
Secure Windows Server DNS,https://docs.microsoft.com/en-us/learn/modules/secure-windows-server-domain-name-system/,8,889,"3,856",35.59%,445,79,86,2,84.23361111,11.4086155,58,4.636363636,11,,,windows-server,administrator;solution-architect;technology-manager,intermediate
Secure your application by using OpenID Connect and Azure AD,https://docs.microsoft.com/en-us/learn/modules/secure-app-with-oidc-and-azure-ad/,6,"7,419","32,907",60.76%,"4,832","1,465","1,568",4,653.2816667,10.58517418,50,4.894736842,76,499,458,azure;azure-active-directory,solution-architect;developer;security-engineer,intermediate
Secure your apps by using the sidecar configuration in Azure Container Instances,https://docs.microsoft.com/en-us/learn/modules/secure-apps-azure-container-instances-sidecar/,8,138,460,41.67%,48,10,12,,13.57861111,11.80748792,62,,,,,azure-container-instances,administrator;developer,intermediate
Secure your Azure resources with Azure role-based access control (Azure RBAC),https://docs.microsoft.com/en-us/learn/modules/secure-azure-resources-with-rbac/,8,"14,124","125,055",70.39%,"12,480","4,389","4,839",23,2612.780833,22.26169412,37,4.725738397,237,,,azure;azure-portal;azure-active-directory;azure-rbac,administrator;solution-architect;security-engineer,beginner
Secure your Azure SQL Database,https://docs.microsoft.com/en-us/learn/modules/secure-your-azure-sql-database/,8,"3,306","26,000",65.57%,"2,621",857,952,4,566.6380556,20.68022101,67,4.523809524,42,823,537,azure;azure-portal;azure-sql-database,administrator;security-engineer,intermediate
Secure your Azure Storage account,https://docs.microsoft.com/en-us/learn/modules/secure-azure-storage-account/,8,"12,718","105,194",69.36%,"10,428","3,610","3,803",18,2199.6475,20.85632901,45,4.740566038,212,,,azure;azure-storage,administrator;data-engineer;solution-architect;security-engineer,beginner
Secure your Azure virtual machine disks,https://docs.microsoft.com/en-us/learn/modules/secure-your-azure-virtual-machine-disks/,8,"3,696","29,677",77.76%,"3,304","1,287","1,412",8,378.4536111,12.32079038,61,4.9,80,396,341,azure;azure-virtual-machines;azure-storage;azure-resource-manager;azure-disk-storage;azure-disk-encryption,developer;solution-architect;security-engineer;administrator,intermediate
Secure your cloud apps and services with Microsoft Cloud App Security,https://docs.microsoft.com/en-us/learn/modules/microsoft-cloud-app-security/,9,"2,093","14,778",68.40%,"1,468",500,540,1,262.2325,15.11426513,69,4.678571429,28,,,m365;m365-ems-cloud-app-security,administrator,beginner
Secure your cloud resources with access control,https://docs.microsoft.com/en-us/learn/modules/cmu-secure-cloud-resources/,6,335,"1,720",73.79%,207,76,84,1,38.7975,13.93922156,40,4.818181818,11,,,azure,administrator;student,beginner
